           1  0.99770347774661416     
           2   1.9192028123349847     
           3   2.8867455208953641     
           4   3.9360454244678524     
           5   4.9897454154428820     
           6   6.0951820133986940     
           7   7.2182071754454560     
           8   7.7519430960714573     
           9   8.5162487705438910     
          10   9.8967265318185351     
          11   10.968716392758207     
          12   11.890056550617084     
          13   12.812110594895161     
          14   14.047504384097548     
          15   14.732784028376374     
          16   15.934195684599803     
          17   17.437266568394421     
          18   18.747891683552432     
          19   20.021493997977569     
          20   20.282505592413660     
          21   21.515958675601272     
          22   22.212426239809567     
          23   23.412235397784904     
          24   24.240802658358419     
          25   25.789369402077607     
          26   27.284393867019130     
          27   28.058098260528833     
          28   28.840143439102697     
          29   29.816781991126916     
          30   31.429214145774374     
          31   32.383820934033729     
          32   32.664019098474647     
          33   33.197515126453219     
          34   33.809229053183806     
          35   34.443636340054660     
          36   35.263207442851140     
          37   36.034997341962068     
          38   37.286620287394641     
          39   37.298432465700280     
          40   39.261707257354999     
          41   40.882421286514010     
          42   42.391838121306328     
          43   43.192569156779562     
          44   43.711848374694661     
          45   45.088299513261219     
          46   45.941747258725840     
          47   46.723067668467266     
          48   47.448104042931014     
          49   48.744632493779797     
          50   49.856478443093074     
          51   50.072894654918493     
          52   51.128230992923243     
          53   51.795354920639340     
          54   52.227113367562524     
          55   52.546061035305470     
          56   54.186698745096372     
          57   53.887882521182995     
          58   54.233689528269693     
          59   55.561594433276738     
          60   55.549747829114764     
          61   56.884750428316202     
          62   59.265494873766464     
          63   59.581046480586039     
          64   60.849565628779736     
          65   61.297352036933411     
          66   62.995124132816457     
          67   61.441350505218246     
          68   62.413501097253686     
          69   62.906231590740390     
          70   62.581123971383221     
          71   63.956358833656324     
          72   66.039672837148515     
          73   67.162103624652389     
          74   67.046369085185376     
          75   66.700702894252871     
          76   67.739976589509695     
          77   68.674962883056182     
          78   70.392990799881360     
          79   69.327363872073221     
          80   68.913317460598307     
          81   69.792677131470683     
          82   72.217258291308497     
          83   71.927537493465266     
          84   73.436237243482537     
          85   76.523020707487106     
          86   76.365213057286283     
          87   76.753556945564867     
          88   78.478924725256391     
          89   80.321033323742952     
          90   80.634143685569597     
          91   81.794357903091637     
          92   82.160924977556377     
          93   83.146889905466139     
          94   84.545884765611277     
          95   86.191329726074031     
          96   87.447961469275967     
          97   88.955268120922355     
          98   91.138517563786507     
          99   90.485041289904359     
         100   91.455652700941883     
